ticker,status,last_close,sma50,sma200,avgvol50,last_vol,relvol_proxy,reasons,market_cap,n_days
BDH,insufficient_history,,,,,,,,,0.0
XLU,fail,46.7400016784668,44.20560012817383,43.158725051879884,26551018.0,24999600.0,0.9415684174520164,relvol<min,,
IDU,fail,118.41999816894531,112.17079956054687,109.64214981079101,171236.0,40600.0,0.2370996753019225,"avgvol50<min,relvol<min",,
UTH,insufficient_history,,,,,,,,,0.0
SOXL,fail,47.88999938964844,58.364199752807615,38.37144999504089,77301570.0,124534200.0,1.6110177322401085,below_sma50,,
SOXS,fail,45.16999816894531,42.61720024108887,105.660299949646,29591005.7,125951900.0,4.256425120420967,below_sma200,,
USD,fail,50.349998474121094,55.640200271606446,47.45420004844666,792090.0,852600.0,1.0763928341476348,"relvol<min,below_sma50",,
SOXX,fail,323.510009765625,339.3904016113281,280.75214988708495,6699128.0,8730800.0,1.3032740977631716,"relvol<min,below_sma50",,
TQQQ,fail,47.540000915527344,52.30719993591308,48.40357490539551,92231814.0,140525300.0,1.5236098468148962,"below_sma50,below_sma200",,
SQQQ,fail,73.45999908447266,68.33860038757324,81.81565010070801,49236222.0,59612300.0,1.2107407428620336,"relvol<min,below_sma200",,
QLD,fail,66.19000244140625,70.22380020141601,65.79217515945435,5098250.0,6277600.0,1.2313244740842446,"relvol<min,below_sma50",,
QID,fail,21.260000228881836,20.19940002441406,22.536000032424926,27228372.0,15231900.0,0.5594128066121618,"relvol<min,below_sma200",,
UPRO,fail,108.16000366210938,117.62479995727539,106.20274990081788,4266490.0,5448900.0,1.2771388190292254,"relvol<min,below_sma50",,
SPXU,fail,52.41999816894531,48.69540008544922,57.435599880218504,6436274.0,12541900.0,1.9486274201502298,below_sma200,,
SPXL,fail,206.1699981689453,224.15680053710938,201.9087998199463,2718134.0,4366300.0,1.6063593627098591,below_sma50,,
SPXS,fail,37.43000030517578,34.74380004882813,40.37130014419556,10580688.0,25222000.0,2.383776933976316,below_sma200,,
