# saved_at_kr,2026-05-04 16:40:29 KST
# provider,yahoo(yfinance)
group,ticker,premarket,src,ts_kst,error
tickers_core_korea,247540.KQ,215500.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,011170.KS,106200.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,009830.KS,49800.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,010060.KS,356000.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,112610.KS,69400.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,297090.KQ,8780.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,322000.KS,221000.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,307950.KS,446000.0,yf_close(5m),2026-05-04T15:30:00+09:00,
tickers_core_korea,204320.KS,57900.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,305720.KS,22260.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,305540.KS,27730.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,445290.KS,35810.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,132030.KS,26065.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,411060.KS,30255.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,006800.KS,70300.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,016360.KS,137900.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,005940.KS,36350.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,071050.KS,262000.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,024110.KS,22100.0,yf_close(5m),2026-05-04T15:30:00+09:00,
tickers_core_korea,000810.KS,472500.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,003550.KS,102100.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,034730.KS,475500.0,yf_close(5m),2026-05-04T15:30:00+09:00,
tickers_core_korea,000880.KS,139900.0,yf_close(5m),2026-05-04T15:30:00+09:00,
tickers_core_korea,028260.KS,319500.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,000720.KS,159000.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,006360.KS,35950.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,047040.KS,32100.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,298040.KS,4228000.0,yf_close(5m),2026-05-04T15:30:00+09:00,
tickers_core_korea,357780.KS,458000.0,yf_close(5m),2026-04-30T09:00:00+09:00,
tickers_core_korea,060280.KQ,16240.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,373220.KS,472000.0,yf_close(5m),2026-05-04T15:30:00+09:00,
tickers_core_korea,353200.KQ,112800.0,yf_close(5m),2026-04-30T09:00:00+09:00,
tickers_core_korea,195870.KS,79500.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,005385.KS,249000.0,yf_close(5m),2026-05-04T15:30:00+09:00,
tickers_core_korea,005387.KS,250000.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,005389.KS,241000.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,051915.KS,196400.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,006405.KS,355500.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,078935.KS,57100.0,yf_close(5m),2026-05-04T15:30:00+09:00,
tickers_core_korea,003555.KS,72300.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,005945.KS,28300.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,071055.KS,182900.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,000815.KS,372500.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,010955.KS,59600.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,000885.KS,,,,no_data
tickers_core_korea,001045.KS,90100.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,475150.KS,55200.0,yf_close(5m),2026-05-04T15:30:00+09:00,
tickers_core_korea,010120.KS,293750.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,103590.KS,144300.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,033100.KQ,91500.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,001440.KS,60700.0,yf_close(5m),2026-05-04T15:20:00+09:00,
tickers_core_korea,000500.KS,288500.0,yf_close(5m),2026-05-04T15:30:00+09:00,
tickers_core_korea,062040.KS,334000.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,018260.KS,166700.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,064400.KS,65900.0,yf_close(5m),2026-05-04T15:30:00+09:00,
tickers_core_korea,030200.KS,60100.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,032640.KS,15930.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,181710.KS,40550.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,022100.KS,35300.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,028050.KS,55000.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,375500.KS,91300.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,053690.KS,27700.0,yf_close(5m),2026-05-04T15:30:00+09:00,
tickers_core_korea,294870.KS,22600.0,yf_close(5m),2026-05-04T15:30:00+09:00,
tickers_core_korea,007660.KS,148800.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,007810.KS,91400.0,yf_close(5m),2026-05-04T15:30:00+09:00,
tickers_core_korea,356860.KQ,92100.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,454320.KS,63205.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,336260.KS,60700.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,036460.KS,38800.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,096770.KS,145600.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,199820.KQ,20700.0,yf_close(5m),2026-05-04T15:30:00+09:00,
tickers_core_korea,017510.KS,14500.0,yf_close(5m),2026-04-30T09:00:00+09:00,
tickers_core_korea,009155.KS,375500.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,066575.KS,61400.0,yf_close(5m),2026-05-04T15:30:00+09:00,
tickers_core_korea,003545.KS,24100.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,003547.KS,22850.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,00680K.KS,20500.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,009835.KS,28850.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,00088K.KS,50300.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,000155.KS,682000.0,yf_close(5m),2026-05-04T15:30:00+09:00,
tickers_core_korea,000157.KS,601000.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,000105.KS,75300.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,000145.KS,12180.0,yf_close(5m),2026-05-04T15:00:00+09:00,
tickers_core_korea,000087.KS,14040.0,yf_close(5m),2026-05-04T15:10:00+09:00,
tickers_core_korea,000725.KS,73600.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,000215.KS,29250.0,yf_close(5m),2026-05-04T15:15:00+09:00,
tickers_core_korea,097955.KS,137800.0,yf_close(5m),2026-05-04T15:30:00+09:00,
